	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
145.S17	0.39908619	0.431792948	0.491198912	0.377960716	0.404910932	0.464172238	0.28939749	0.430268524	0.337331766	0.43325881	0.44110649	0.340007542	0.363997772	0.403314482	0.396338932	0.381765902	0.37841351	0.298766114	0.503581654	0.39281474	0.44657665	0.363400806	0.384392278	0.454042192	0.309275874	0.353964794	0.516216836	0.478347464	0.37013153	0.355363646	0.438724546	0.419889822	0.423704114	0.465688168	0.379922298	0.443843858	0.386735616	0.43357695	0.391742938	0.377776216	0.425898846	0.465610306	0.440476558	0.374459618	0.609892272	0.39576756	0.461808614	0.42027721	0.581489056	0.425779096	0.410499144	0.384794746	0.391355928	0.444203456	0.457811008	0.366575558	0.423570484	0.524178754	0.270279782	0.408040354	0.43576995	0.50609433	0.474183658	0.459242296	0.403100884	0.321826962	0.371863458	0.389204886	0.476399174	0.346656296	0.41545612	0.39157959	0.494956824	0.398300908	0.49347673	0.392396662	0.497823104	0.438003808	0.419511278	0.406939474	0.396302012	0.50723208	0.387644858	0.331165042	0.487339724	0.400105576	0.417054686	0.512461764	0.427427426	0.327349974	0.56822504	0.374075162	0.448886438	0.562980836	0.51749336	0.42754854	0.368427778	0.560448128	0.43253593	0.465638748	0.416913744	0.399999512	0.468344854	0.446585292	0.49057543	0.398871268	0.4938112	0.410639272	0.51360115	0.383331812	0.436617918	0.52178337	0.466938488	0.287331596	0.484696958	0.475237246	0.380169538	0.0	0.525946648	0.481400542	0.539741786	0.31821666	0.394976858	0.454168542	0.375202284	0.453759178	0.23974857	0.29826408	0.441301924
CON25.S17	0.455752634	0.477171024	0.470424016	0.283732236	0.289798932	0.11768601	0.412677566	0.468302168	0.35186383	0.449716846	0.179144266	0.40734597	0.2752599	0.320348518	0.330632072	0.37147997	0.381251018	0.351775714	0.094498846	0.366169936	0.227437518	0.232134806	0.331565594	0.188881024	0.40143551	0.373236082	0.089780216	0.182363632	0.287573834	0.44625343	0.189389474	0.472830978	0.47147513	0.471479268	0.418787126	0.488576538	0.454864508	0.347100918	0.447061742	0.380316792	0.260213858	0.301236298	0.300710838	0.44206571	0.648033504	0.389608896	0.32753643	0.462851598	0.634580428	0.410327924	0.459108	0.40594661	0.448290196	0.477724528	0.178529484	0.408025738	0.276754072	0.590649914	0.386434254	0.416538838	0.357057122	0.135325518	0.206173418	0.30719156	0.413888504	0.303125486	0.344712194	0.472715762	0.136534714	0.395024724	0.35488394	0.370926258	0.56077848	0.438445212	0.54641957	0.337762686	0.153586164	0.3495716	0.23076017	0.356749402	0.377447996	0.106461396	0.421914834	0.31807283	0.403666024	0.368773076	0.420882062	0.15447144	0.413589834	0.269230002	0.167076108	0.387302586	0.347689402	0.191718976	0.108627784	0.427708924	0.410345926	0.077099092	0.163162566	0.5048403	0.454161516	0.436193124	0.177365006	0.476729024	0.109620426	0.397244636	0.16537118	0.330330452	0.08317359	0.378591704	0.305615146	0.517074478	0.121257492	0.327886576	0.189741454	0.33526361	0.378393894	0.525946648	0.0	0.547610834	0.150185366	0.41503646	0.182385318	0.267637354	0.413161948	0.237353302	0.31360237	0.27124476	0.403078564
206.S17	0.203204104	0.309029898	0.232015054	0.42311117	0.439243362	0.487966896	0.37891128	0.427303526	0.334159496	0.391125564	0.466847848	0.353765644	0.46841643	0.390601432	0.42015285	0.310373988	0.33880384	0.33513552	0.513270608	0.393079498	0.455319656	0.412534568	0.33373166	0.480415314	0.460297204	0.39662104	0.49256535	0.467653978	0.363241892	0.234439492	0.457288588	0.174073028	0.236387516	0.296604182	0.284793584	0.248621248	0.232741886	0.381839416	0.379664468	0.377420554	0.453072288	0.408985744	0.442231596	0.271869312	0.259097782	0.36388865	0.452218836	0.236798736	0.21857203	0.327417334	0.247817014	0.356054604	0.221382402	0.432914622	0.468528678	0.339271524	0.360796742	0.155802856	0.381214808	0.397380752	0.460604052	0.469383708	0.45163894	0.439643698	0.407633874	0.379046868	0.377634128	0.393810564	0.51387184	0.363683114	0.357338098	0.373438504	0.318732722	0.311099882	0.193173084	0.440257364	0.476129314	0.359693498	0.440871864	0.398026912	0.359324566	0.523213554	0.281669452	0.440553708	0.479988002	0.331149298	0.39475328	0.490333062	0.400103112	0.43052082	0.58215779	0.372114096	0.38583254	0.577348634	0.543988814	0.418006286	0.341273672	0.584434194	0.483572664	0.268147802	0.292436422	0.339988498	0.437087032	0.300066234	0.50709444	0.233844698	0.495665166	0.417091186	0.542042772	0.37375437	0.49299172	0.44988598	0.516247514	0.482029358	0.496726888	0.46930106	0.39064832	0.481400542	0.547610834	0.0	0.564493496	0.367536894	0.476871224	0.445775816	0.324707026	0.400810468	0.47641316	0.47780345	0.442522886
1.S17	0.478894756	0.492674666	0.484491366	0.316204442	0.308486826	0.150030636	0.43231808	0.485966598	0.368865316	0.475582456	0.201622012	0.423954	0.29280645	0.344947296	0.344602542	0.387542956	0.39759084	0.371659552	0.133658536	0.390933062	0.243416356	0.248770232	0.351656832	0.190753618	0.422044184	0.390245804	0.146934818	0.244163302	0.305212076	0.459662952	0.190984992	0.491603876	0.485486956	0.512465014	0.4175454	0.513602704	0.465406094	0.35745836	0.465569728	0.409608002	0.275537144	0.303072316	0.356699692	0.457248016	0.667075486	0.391592518	0.323344312	0.480330068	0.651513634	0.420377702	0.481656774	0.425181716	0.464542418	0.49521363	0.208958726	0.44688278	0.297676218	0.60881016	0.402181972	0.431783584	0.374720212	0.18992502	0.218604244	0.312006766	0.423076854	0.322406844	0.3548091	0.48070096	0.200294064	0.407236074	0.370760262	0.383003316	0.57517235	0.441403106	0.556388408	0.346986836	0.162269506	0.383701066	0.252486368	0.369502116	0.380959626	0.099308018	0.424810816	0.354977316	0.405029082	0.392112318	0.432975932	0.149504474	0.431936768	0.283486248	0.257615318	0.40773224	0.362074568	0.088032302	0.21060455	0.43105443	0.42453356	0.145642122	0.17044182	0.520925066	0.468698922	0.44017251	0.242110356	0.489818242	0.119546308	0.415579294	0.232752014	0.335917542	0.11499986	0.400604442	0.323478876	0.52110146	0.151408358	0.345843462	0.201165184	0.338645796	0.395846604	0.539741786	0.150185366	0.564493496	0.0	0.426901398	0.19354682	0.27124632	0.439968918	0.24815024	0.32780096	0.293479486	0.42395853
178.S17	0.274264898	0.277378132	0.363338168	0.216734188	0.247009176	0.345995838	0.164203194	0.289011856	0.165863674	0.307739002	0.315027578	0.143950402	0.240466736	0.279477882	0.23986526	0.207139438	0.212199018	0.157011574	0.371672366	0.241082068	0.308695486	0.239201582	0.22223265	0.341128708	0.236210902	0.19795311	0.4017454	0.325998536	0.224866254	0.217978394	0.303472018	0.29743415	0.254797386	0.32917576	0.24381605	0.325877874	0.245427512	0.273440166	0.190013498	0.264543168	0.309492782	0.351983566	0.31245585	0.229405514	0.481048792	0.253957892	0.349906714	0.280538642	0.46063698	0.27021292	0.290080236	0.225948126	0.2278915	0.296702128	0.325358132	0.22286349	0.287319024	0.406203718	0.146417958	0.239539254	0.312318734	0.384889838	0.332902858	0.326972948	0.256088124	0.178285186	0.25777235	0.25771835	0.353467714	0.19326084	0.248771104	0.221867986	0.37927932	0.217540996	0.345049506	0.222889146	0.367337788	0.292570208	0.253565358	0.262771414	0.25211166	0.373630832	0.223339778	0.22043119	0.366594992	0.244425496	0.218084686	0.385894116	0.280951266	0.236753786	0.449461724	0.212742098	0.284808618	0.459661128	0.399995356	0.24517754	0.266153922	0.448852056	0.297450098	0.342275088	0.258863628	0.226118256	0.339860938	0.330861892	0.356319286	0.26223776	0.361243308	0.272277088	0.40224403	0.227355892	0.323862542	0.381005966	0.358222228	0.272363708	0.31327827	0.325247198	0.232913598	0.31821666	0.41503646	0.367536894	0.426901398	0.0	0.292784358	0.328280282	0.229819388	0.312776858	0.285421322	0.291760372	0.281673856
211.S17	0.405389152	0.42068915	0.40086553	0.20085147	0.19399697	0.1270304	0.289876776	0.419288478	0.27761026	0.401379976	0.140837988	0.292886072	0.17352927	0.28453348	0.234418706	0.302808276	0.300965148	0.276113952	0.162551936	0.34005391	0.138981688	0.105878732	0.247190048	0.138505306	0.29433992	0.275184676	0.173817266	0.20623127	0.199765816	0.350094352	0.09711152	0.425612744	0.402549208	0.434144358	0.351152924	0.431967924	0.38244169	0.285819956	0.361186496	0.340119658	0.18812526	0.236860268	0.298226596	0.369283984	0.58848823	0.319135414	0.260335188	0.397973072	0.571024954	0.367331686	0.40488245	0.347455432	0.375892266	0.41865391	0.166552494	0.351792504	0.229518766	0.515456972	0.264870832	0.324586992	0.292280024	0.18025176	0.169818588	0.255293618	0.34723155	0.1799537	0.278541972	0.391955992	0.173686424	0.291859302	0.305557546	0.330575516	0.487697798	0.368733718	0.480775284	0.221435132	0.158285346	0.325820582	0.16593568	0.30813412	0.32352281	0.165581246	0.370538872	0.237266224	0.341363374	0.29117277	0.336810004	0.166635966	0.345975316	0.148241172	0.26448189	0.341368724	0.302235956	0.209137422	0.191252974	0.347904754	0.346596988	0.21770937	0.075890576	0.439823154	0.385897734	0.370835938	0.194367764	0.406431858	0.151738524	0.341145634	0.205732782	0.266740306	0.171552888	0.355026138	0.187879472	0.464130208	0.130214102	0.203548158	0.137298704	0.272491436	0.310137052	0.394976858	0.182385318	0.476871224	0.19354682	0.292784358	0.0	0.20645868	0.361868474	0.171272512	0.175145536	0.137855886	0.34773541
110.S17	0.381388964	0.373300918	0.366321954	0.217487298	0.219166042	0.1886781	0.321042632	0.344329986	0.263025144	0.377169092	0.193754856	0.317575548	0.22341491	0.257582408	0.240160338	0.286529696	0.291332348	0.28148516	0.233448044	0.280764914	0.21805516	0.18220114	0.23911044	0.190739422	0.327542388	0.277938132	0.266974034	0.21805119	0.206810924	0.34511724	0.21576972	0.388560756	0.374482016	0.41400757	0.305267684	0.404900816	0.358257518	0.228286092	0.347011888	0.303386582	0.1904803	0.172158768	0.25391428	0.357596224	0.551005678	0.255354938	0.163821208	0.375842412	0.534042446	0.31392957	0.37349651	0.292533588	0.353645558	0.341571782	0.191175286	0.343228836	0.207897838	0.486599848	0.30710116	0.318242928	0.269569036	0.230999168	0.212656112	0.167874714	0.30361069	0.220523776	0.20424098	0.362334004	0.212230936	0.288924302	0.265189206	0.269674252	0.474141214	0.325944454	0.441095184	0.23680414	0.196235418	0.284483046	0.203448832	0.22933254	0.27250331	0.236756874	0.300639508	0.268213688	0.25818815	0.272730462	0.32303878	0.246791786	0.291259664	0.222866736	0.312050978	0.309643864	0.255271884	0.301686814	0.252101238	0.306401234	0.34169826	0.31330291	0.200706936	0.41472949	0.36793789	0.335510814	0.213726616	0.400791398	0.220450396	0.315150674	0.18655079	0.185895522	0.246653904	0.28260167	0.254956412	0.352406656	0.218625766	0.281251262	0.242261852	0.247484852	0.243297704	0.454168542	0.267637354	0.445775816	0.27124632	0.328280282	0.20645868	0.0	0.35666349	0.178470372	0.271095692	0.240873646	0.298738166
70.S17	0.225526126	0.222943732	0.29916454	0.27485718	0.317126256	0.35767703	0.243321406	0.320126848	0.213263354	0.268937674	0.295054662	0.209900882	0.30671088	0.274152166	0.270037068	0.180932826	0.202031278	0.189591602	0.362559378	0.241029	0.332154682	0.29762359	0.245168466	0.365633368	0.302181102	0.230121494	0.376643416	0.309940608	0.231554754	0.212723358	0.32282665	0.267887818	0.205130986	0.263971028	0.201702534	0.235318434	0.194150132	0.264819074	0.221905698	0.238650072	0.31317971	0.342803566	0.295591394	0.200915862	0.410678448	0.265710316	0.379934962	0.182707534	0.395818248	0.196633912	0.187213612	0.248460694	0.192131716	0.323492732	0.32150596	0.206908066	0.230152396	0.32292591	0.245741094	0.237697318	0.304400942	0.370076382	0.319494126	0.338572892	0.276920372	0.244078642	0.27759635	0.319058022	0.36467975	0.230055	0.200725408	0.215240462	0.341347936	0.196240136	0.27314315	0.305032518	0.362291644	0.224832896	0.281708742	0.26799129	0.224157944	0.387155596	0.173971962	0.265267618	0.388116332	0.214771044	0.280034814	0.3758965	0.267366538	0.29682989	0.442013788	0.223932542	0.260217578	0.483540772	0.400563824	0.268919872	0.293687954	0.449686184	0.36070013	0.249220976	0.198057508	0.220225972	0.308887214	0.296463508	0.37267827	0.225989108	0.343577748	0.31254664	0.400081722	0.244654076	0.349164618	0.37752453	0.36781562	0.338789128	0.379536678	0.366699754	0.277486674	0.375202284	0.413161948	0.324707026	0.439968918	0.229819388	0.361868474	0.35666349	0.0	0.297710626	0.342813878	0.336544036	0.330124012
109.S17	0.31786124	0.316409674	0.31719413	0.198301078	0.210041054	0.165512656	0.317400168	0.409979218	0.263671696	0.361791	0.140945852	0.256593532	0.206367134	0.234784888	0.209135194	0.21486896	0.232606652	0.287542704	0.183423	0.293515654	0.140189684	0.161405628	0.200220076	0.16509393	0.306521276	0.246639924	0.196480342	0.157016366	0.161734596	0.295793788	0.140761988	0.335509804	0.310299136	0.349113138	0.269811224	0.35157016	0.303286958	0.199715492	0.306417748	0.297907418	0.16809014	0.173057648	0.268195004	0.288622064	0.503604006	0.269725922	0.243678624	0.315476172	0.487376542	0.264437862	0.31113171	0.304102736	0.288177218	0.399842202	0.148493838	0.311051892	0.14558821	0.43607936	0.305875616	0.276735092	0.271932112	0.189505888	0.147122636	0.201944638	0.31342399	0.238775968	0.27027436	0.38771468	0.18862108	0.274717054	0.203168222	0.272515512	0.414691226	0.278868298	0.392897576	0.217492436	0.164360766	0.246951102	0.151565964	0.25796358	0.241058674	0.194191258	0.262953576	0.25937366	0.31682785	0.208686634	0.289427388	0.175230134	0.285269976	0.198539232	0.26898281	0.304089316	0.223544192	0.27165557	0.231840458	0.289043118	0.346405072	0.271886898	0.160981228	0.35329017	0.295787602	0.285095362	0.135946976	0.371504778	0.181211188	0.260034118	0.178285454	0.24320047	0.225201828	0.323160794	0.213725976	0.406832888	0.202083694	0.242101846	0.17889186	0.257651912	0.2982986	0.453759178	0.237353302	0.400810468	0.24815024	0.312776858	0.171272512	0.178470372	0.297710626	0.0	0.256349204	0.20789729	0.338170694
203.S17	0.392605868	0.414866374	0.396961214	0.21468713	0.20352257	0.252999804	0.241041028	0.40405653	0.279292004	0.388043868	0.236840892	0.280217952	0.163323874	0.276000188	0.243215606	0.299373744	0.295257036	0.26405592	0.29655406	0.32840001	0.247399284	0.149172448	0.245565592	0.240414446	0.21430354	0.2603365	0.306128278	0.273286306	0.196157532	0.338023016	0.232167988	0.40910288	0.39993452	0.426749066	0.350874824	0.422034308	0.37752317	0.294527276	0.352876092	0.332633722	0.227984336	0.271143368	0.298690896	0.361571424	0.581571782	0.320426494	0.296994288	0.395377768	0.56472475	0.359027562	0.39432189	0.341111988	0.376561174	0.405530118	0.251912634	0.341903328	0.246257542	0.516035504	0.213035104	0.320798412	0.308867096	0.302596088	0.268660452	0.29033345	0.31959555	0.19253736	0.281796944	0.37382238	0.268169756	0.286129362	0.299257462	0.318019936	0.484940602	0.364758562	0.471031476	0.235514224	0.293227082	0.322038974	0.209825476	0.30564542	0.31033647	0.298490098	0.358139356	0.19021894	0.385325018	0.287856578	0.333019264	0.314036382	0.348612188	0.116673444	0.359744466	0.331177728	0.30909972	0.354571538	0.307875502	0.343511854	0.343118892	0.350297886	0.225016136	0.433329262	0.383594146	0.35952749	0.262426588	0.404956534	0.283930892	0.333828518	0.286907306	0.28102387	0.304632092	0.343925034	0.235322276	0.46079584	0.255474914	0.09304797	0.277580176	0.329705808	0.304139436	0.23974857	0.31360237	0.47641316	0.32780096	0.285421322	0.175145536	0.271095692	0.342813878	0.256349204	0.0	0.096103018	0.344211002
153.S17	0.394636694	0.412026492	0.399278736	0.184498792	0.201060556	0.214517638	0.246847242	0.418454072	0.289293858	0.383544678	0.194146058	0.281486506	0.145721828	0.271366634	0.220584592	0.29479827	0.290514062	0.264282386	0.24990501	0.335521256	0.199344462	0.12478981	0.241708938	0.208144084	0.207115706	0.242176698	0.25921158	0.224211796	0.19499719	0.346260582	0.193158278	0.413823426	0.397700114	0.421321416	0.354174834	0.415658354	0.38318896	0.284752198	0.350950794	0.32912998	0.192546698	0.24367677	0.280277862	0.361929322	0.581687504	0.327842388	0.282513614	0.393585158	0.56850632	0.359634768	0.39137038	0.349457306	0.376332912	0.41579632	0.20611588	0.331230102	0.223131748	0.515801574	0.226323654	0.312447794	0.289744446	0.254691254	0.229645422	0.271632484	0.3199628	0.202235678	0.290427286	0.386032102	0.22502827	0.27813852	0.295166812	0.322739194	0.489827348	0.364837732	0.472375586	0.213528414	0.254476124	0.310802788	0.163127946	0.30130303	0.316519924	0.259083568	0.36451381	0.179218826	0.369081056	0.285313548	0.335978922	0.26623204	0.325943006	0.125007138	0.316182536	0.334155742	0.29453049	0.318370736	0.26591072	0.339123404	0.352395434	0.307426884	0.18310103	0.43635546	0.379505888	0.367020176	0.21464159	0.41879768	0.245837566	0.339504264	0.24099102	0.278507976	0.26301905	0.354218636	0.198621138	0.461989602	0.217360056	0.122533256	0.231233878	0.305619326	0.315269486	0.29826408	0.27124476	0.47780345	0.293479486	0.291760372	0.137855886	0.240873646	0.336544036	0.20789729	0.096103018	0.0	0.352885856
96.S17	0.353447502	0.350467252	0.387139908	0.285486512	0.245698836	0.322240138	0.25192253	0.260409236	0.234920038	0.357109374	0.334117298	0.288628274	0.306802568	0.31330459	0.304601528	0.28475643	0.29817625	0.25509927	0.387742866	0.218358564	0.365970326	0.293190082	0.291204046	0.352806076	0.300038422	0.278241882	0.414425112	0.35794732	0.270841326	0.327159138	0.361326734	0.366969738	0.346867378	0.385685308	0.306978642	0.39658135	0.327238	0.290112502	0.277017286	0.315438456	0.322616306	0.350981534	0.308954046	0.33043377	0.538202356	0.271974348	0.338573834	0.357168322	0.524155732	0.320481456	0.360822676	0.234102258	0.336760808	0.241977748	0.329332988	0.31756537	0.316114044	0.478681274	0.292417334	0.308283302	0.33544471	0.382252942	0.357908506	0.309688312	0.276692436	0.224277294	0.216427318	0.284533754	0.327204098	0.303209848	0.297658656	0.211838938	0.4483287	0.301563752	0.427857006	0.290320594	0.36536706	0.324397848	0.317869218	0.257990986	0.286520368	0.37571748	0.287323218	0.30968701	0.366803716	0.290199908	0.304419982	0.40691052	0.314298538	0.291897882	0.457305792	0.284018422	0.296748714	0.461082752	0.401492436	0.291239944	0.328915446	0.45006082	0.334623202	0.402820556	0.35085546	0.283900712	0.34459669	0.383412868	0.362991346	0.3337121	0.352600004	0.238422196	0.39361789	0.222757296	0.385843546	0.40095409	0.336824576	0.366329284	0.36952965	0.361213294	0.204368822	0.441301924	0.403078564	0.442522886	0.42395853	0.281673856	0.34773541	0.298738166	0.330124012	0.338170694	0.344211002	0.352885856	0.0
